Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score
fffe3400330032003900,2008-03-15,Female,Service,No,27,11,7,2,3,3.7,0.16
fffe32003000360032003000,2008-01-19,Female,Service,Yes,36,5,1,3,7,8,0.75
fffe33003200390031003000,2008-11-13,Male,Product,No,51,10,8,3,6,8.6,0.68
fffe31003300380030003600,2008-01-13,Male,Product,Yes,38,20,6,1,1,2.9,0.23
fffe31003100360036003100,2008-04-22,Male,Product,Yes,45,4,9,1,4,5.6,0.36
fffe3300390032003500,2008-11-04,Female,Product,Yes,21,11,11,3,4,5.3,0.37
fffe3200310035003900,2008-11-24,Female,Service,Yes,21,2,0,3,6,5.7,0.42
fffe32003100340039003900,2008-12-04,Male,Product,Yes,48,17,3,2,,5,0.34
fffe31003600380034003700,2008-09-16,Female,Service,Yes,38,12,10,1,5,7.1,
fffe3800320039003500,2008-11-25,Female,Service,No,42,6,5,2,4,6.5,0.43
fffe33003200320034003800,2008-11-06,Female,Service,No,52,8,11,3,6,8.9,0.75
fffe31003000350036003300,2008-03-22,Male,Product,Yes,49,18,7,4,,7.5,0.71
fffe32003200360033003900,2008-04-03,Male,Service,No,43,14,10,4,7,8.6,0.71
fffe3900340031003400,2008-07-05,Male,Product,Yes,36,16,12,3,5,6.2,0.49
fffe3900350036003300,2008-05-13,Female,Product,No,35,13,0,1,3,4.3,0.34
fffe3800320036003800,2008-07-01,Male,Service,No,28,1,2,2,,5.8,0.39
fffe32003800330032003300,2008-12-15,Male,Service,No,47,15,3,1,3,5.1,0.38
fffe3200370037003300,2008-11-17,Female,Product,No,46,6,11,2,4,5.6,0.43
fffe32003700360034003200,2008-12-20,Male,Product,No,46,10,11,3,5,7.2,0.56
fffe32003700330033003800,2008-05-14,Male,Product,No,60,15,8,2,5,6.2,0.59
fffe31003400300030003300,2008-11-11,Female,Service,No,37,15,5,4,7,7.9,0.62
fffe32003200340031003400,2008-12-23,Female,Product,No,29,12,7,2,5,6.3,
fffe32003100330031003500,2008-06-10,Female,Service,No,33,9,4,3,6,,0.6
fffe3100350034003400,2008-04-26,Female,Product,Yes,31,6,6,1,,4.6,0.26
fffe32003400320033003400,2008-08-31,Male,Service,No,24,8,4,3,5,7.6,0.57
fffe32003000380033003900,2008-11-20,Male,Service,No,53,15,8,4,8,8,0.59
fffe33003400320034003000,2008-12-26,Male,Product,No,36,2,3,2,5,5.5,0.52
fffe31003000340033003300,2008-09-27,Male,Product,Yes,25,3,5,2,5,5.2,0.36
fffe33003400390033003100,2008-12-13,Female,Service,Yes,40,4,3,2,5,6.2,0.56
fffe31003400340037003900,2008-03-26,Male,Service,No,26,6,10,2,,4.3,0.26
fffe31003800300031003900,2008-10-28,Male,Service,No,63,5,0,2,4,6.1,0.42
fffe32003200330030003100,2008-03-24,Male,Product,Yes,48,18,0,2,,,0.45
fffe3300340039003700,2008-03-30,Female,Service,Yes,48,18,7,2,6,6.9,0.54
fffe3400360030003400,2008-01-26,Female,Product,No,56,16,6,3,5,5.8,
fffe3200370032003000,2008-02-16,Female,Service,No,57,11,11,4,8,7.9,0.73
fffe32003700320031003000,2008-09-20,Male,Service,Yes,40,5,6,1,2,6.8,0.45
fffe31003800370030003100,2008-05-07,Female,Product,No,52,2,11,5,8,9.8,0.86
fffe3700300038003800,2008-01-26,Male,Service,Yes,26,3,2,2,5,,0.54
fffe3300370035003000,2008-12-13,Male,Product,Yes,54,11,10,0,1,2.3,0.15
fffe31003900360033003700,2008-06-17,Male,Service,No,51,2,6,0,2,3.2,0.22
fffe32003300390031003400,2008-06-03,Male,Product,Yes,49,4,6,2,6,6,0.57
fffe31003600330030003400,2008-04-14,Female,Service,No,65,10,12,2,4,,0.45
fffe31003200380032003700,2008-10-10,Female,Service,Yes,35,16,4,0,1,,0.24
fffe33003100370030003500,2008-06-28,Male,Service,Yes,24,14,1,3,5,5.1,0.46
fffe31003600330038003500,2008-06-04,Male,Service,No,25,14,2,2,5,7.7,0.58
fffe31003200360031003700,2008-03-14,Male,Service,No,38,4,2,4,8,7.3,0.53
fffe31003600310031003100,2008-09-07,Male,Service,Yes,35,18,0,2,5,4.9,0.33
fffe31003800390033003100,2008-12-02,Male,Service,No,62,19,11,3,,7,0.61
fffe32003300380034003700,2008-05-17,Male,Service,No,63,2,10,3,6,6.5,0.64
fffe3900340039003700,2008-08-23,Male,Service,No,59,13,1,3,6,,0.58
fffe31003400370033003300,2008-09-06,Female,Product,Yes,57,6,10,1,,6.1,0.4
fffe3300370030003300,2008-11-22,Male,Service,No,44,14,12,3,5,7.3,0.64
fffe31003400310038003000,2008-11-24,Male,Service,No,59,15,4,4,8,5.8,0.54
fffe32003100370034003300,2008-07-30,Female,Service,Yes,55,15,7,3,4,5.6,0.49
fffe33003300380038003000,2008-05-12,Male,Service,Yes,35,12,0,2,4,2.6,0.19
fffe31003000320039003600,2008-07-29,Male,Service,No,33,19,3,3,7,8.4,0.78
fffe3800380037003400,2008-08-17,Female,Product,Yes,21,15,9,0,1,,0.19
fffe31003300330033003100,2008-04-19,Male,Service,Yes,35,17,6,1,3,4.3,
fffe31003900360032003700,2008-05-23,Female,Service,Yes,50,2,9,4,,7.1,0.58
fffe3500350030003300,2008-11-02,Male,Product,No,62,18,10,2,,7.9,0.62
fffe3700370037003800,2008-01-11,Female,Product,No,51,11,8,2,4,5.8,0.46
fffe33003200300037003300,2008-03-14,Male,Product,Yes,39,13,2,1,1,2.4,0.07
fffe32003600390039003400,2008-05-18,Female,Product,Yes,29,2,1,1,2,5.9,0.35
fffe31003000310030003600,2008-09-01,Male,Service,Yes,60,8,7,2,5,,0.33
fffe32003500330032003800,2008-12-09,Female,Product,Yes,64,8,4,0,2,2.7,0.14
fffe32003000360034003200,2008-07-11,Male,Product,Yes,58,3,5,2,4,5.1,0.45
fffe3700320039003700,2008-08-09,Male,Product,No,23,15,9,2,5,6.9,0.62
fffe31003100350030003800,2008-09-25,Male,Service,Yes,62,5,11,3,6,8.1,0.73
fffe3800380031003700,2008-01-15,Male,Service,No,37,5,4,4,8,8.5,0.8
fffe32003600310035003900,2008-04-20,Female,Service,Yes,23,17,11,3,6,5,0.4
fffe31003300390039003900,2008-01-05,Male,Product,Yes,27,17,11,2,5,7.4,0.66
fffe32003300300035003700,2008-01-25,Female,Service,Yes,31,18,4,3,5,6.8,0.46
fffe31003900330033003600,2008-11-27,Male,Product,Yes,21,9,5,2,,7.2,0.51
fffe32003000380035003400,2008-05-23,Male,Service,No,43,6,11,2,5,6.2,0.59
fffe390033003200,2008-11-10,Male,Service,No,46,7,2,3,6,,0.61
fffe33003200300032003500,2008-03-23,Male,Service,No,58,17,1,3,5,5.3,0.37
fffe3200390036003800,2008-06-13,Male,Product,Yes,56,2,3,2,3,4.1,0.2
fffe31003400390038003700,2008-10-06,Female,Service,Yes,35,18,5,2,4,6,0.49
fffe32003100330039003800,2008-05-15,Female,Service,No,39,12,7,2,4,5.8,
fffe32003600350030003000,2008-04-20,Female,Service,Yes,40,1,6,3,4,5.4,0.31
fffe32003900340033003200,2008-09-20,Male,Service,Yes,39,1,0,3,4,6.5,0.48
fffe31003600370035003500,2008-01-26,Female,Product,No,24,9,10,3,7,8.5,0.69
fffe32003400320032003400,2008-12-21,Male,Service,Yes,63,1,5,2,3,4,0.27
fffe31003400390031003400,2008-09-23,Female,Service,Yes,48,2,3,0,1,3.1,0.25
fffe3700370033003200,2008-07-26,Female,Service,No,35,15,7,2,,5.8,
fffe31003000340036003400,2008-08-15,Female,Service,No,49,5,8,4,8,8.8,0.71
fffe3200370036003300,2008-07-12,Female,Product,No,46,6,7,1,3,4,0.3
fffe3200330039003200,2008-12-17,Female,Service,No,51,7,3,2,5,5.8,0.35
fffe3500300038003600,2008-12-20,Male,Product,Yes,47,2,1,2,5,6.6,0.47
fffe33003400360033003800,2008-04-06,Female,Product,Yes,37,8,9,1,3,5,0.45
fffe33003300300030003200,2008-06-24,Male,Product,No,37,2,10,3,5,6.6,0.54
fffe32003900360035003100,2008-12-29,Male,Product,Yes,51,12,8,2,2,4.8,0.29
fffe32003700370032003400,2008-02-28,Male,Service,Yes,61,7,11,2,4,5.1,0.44
fffe3700320033003500,2008-01-26,Male,Product,No,61,4,0,5,10,8,0.73
fffe33003100330033003900,2008-11-14,Female,Service,No,23,16,1,3,8,9.2,0.78
fffe3400320035003100,2008-05-10,Male,Service,No,33,20,6,3,5,5.6,
fffe33003400340034003100,2008-12-14,Female,Product,Yes,61,5,2,2,4,6.6,0.49
fffe32003000390032003200,2008-07-07,Male,Service,Yes,24,6,3,0,1,1.1,0.08
fffe32003200360039003500,2008-08-21,Male,Service,No,56,1,10,3,6,8,0.67
fffe32003100390036003400,2008-05-16,Female,Product,Yes,41,19,8,0,1,3.5,0.14
fffe31003700320039003700,2008-12-03,Female,Product,Yes,27,13,7,0,1,2.9,0.17
fffe3500340038003200,2008-09-20,Female,Service,No,27,4,12,4,7,7.1,0.55
fffe33003200310038003500,2008-12-30,Female,Service,Yes,49,13,6,3,4,5.8,0.34
fffe32003000360032003200,2008-11-05,Male,Product,Yes,46,12,10,3,6,5.6,0.38
fffe33003200300032003900,2008-11-03,Female,Service,Yes,21,4,12,3,5,5.6,0.41
fffe3400340036003400,2008-01-29,Male,Service,Yes,22,15,6,2,3,5.7,0.48
fffe33003200360030003600,2008-10-05,Female,Product,No,59,3,12,2,5,6.5,0.51
fffe33003300300034003800,2008-06-12,Male,Service,No,42,19,2,4,8,10,0.91
fffe32003000370034003200,2008-01-26,Female,Service,Yes,28,14,0,2,,4.1,0.35
fffe3800310030003200,2008-12-01,Female,Service,No,65,9,6,2,6,7.8,0.57
fffe31003000330038003000,2008-11-03,Male,Service,Yes,57,19,3,3,6,6.7,0.57
fffe31003000380032003200,2008-01-19,Female,Product,No,44,11,1,1,2,4,
fffe3800360038003000,2008-06-30,Male,Service,Yes,37,1,3,1,4,4,0.33
fffe3400340035003500,2008-04-29,Female,Service,Yes,55,15,3,2,5,4.9,0.3
fffe3200340037003300,2008-02-28,Female,Product,No,60,15,1,3,5,6.4,0.44
fffe33003000350037003500,2008-08-09,Male,Service,Yes,56,6,11,4,8,8.6,0.7
fffe31003800390034003800,2008-06-14,Female,Service,No,40,11,3,2,5,7,0.58
fffe3700360039003800,2008-09-12,Female,Service,Yes,46,17,9,2,,5.9,0.43
fffe31003900360032003100,2008-03-02,Female,Product,Yes,32,15,7,3,5,6.4,0.49
fffe3900370038003300,2008-08-20,Male,Product,Yes,50,17,12,2,4,6,
fffe32003000360036003400,2008-09-12,Female,Service,Yes,65,6,8,1,3,4.4,0.3
fffe32003000360039003200,2008-10-27,Male,Service,Yes,38,9,9,4,7,9.8,0.83
fffe3800350030003800,2008-02-02,Female,Service,No,37,12,3,3,4,6.2,0.49
fffe32003500370037003800,2008-09-15,Male,Service,Yes,34,10,3,2,5,6.5,0.49
fffe31003600370030003500,2008-03-15,Female,Product,No,45,8,4,3,6,7.7,0.61
fffe31003100300034003400,2008-09-14,Male,Product,Yes,45,17,2,3,3,4.3,0.29
fffe32003500390038003400,2008-01-08,Male,Service,Yes,60,19,4,2,5,7.5,0.63
fffe31003700330038003200,2008-02-27,Male,Service,Yes,48,10,7,1,2,4.4,0.23
fffe32003200320038003700,2008-11-21,Male,Product,No,51,17,1,3,,5.6,0.49
fffe31003900330030003900,2008-04-03,Male,Service,Yes,36,9,0,3,7,7.2,0.54
fffe32003800370031003800,2008-02-16,Female,Service,No,26,19,11,1,4,4.5,0.4
fffe3300330034003900,2008-01-30,Male,Product,No,29,7,9,3,6,9.2,0.78
fffe3800340033003800,2008-03-19,Male,Service,Yes,23,8,8,2,,6.4,0.48
fffe31003900330030003800,2008-10-06,Female,Service,Yes,57,13,10,3,6,6.2,0.54
fffe33003100300034003800,2008-09-01,Male,Product,Yes,62,14,1,1,3,3.3,0.27
fffe31003500300038003800,2008-05-12,Male,Product,No,34,11,1,2,4,,
fffe32003200360037003100,2008-07-05,Male,Product,No,60,4,7,4,6,,0.67
fffe32003200360038003300,2008-03-01,Male,Service,Yes,21,1,1,0,1,3.2,0.16
fffe33003000360032003100,2008-11-14,Female,Service,Yes,40,15,6,0,1,2.8,0.17
fffe31003200390036003100,2008-09-20,Male,Product,No,53,5,12,3,5,,0.45
fffe3900390033003600,2008-07-07,Female,Service,Yes,38,18,10,1,3,4.5,0.3
fffe3400360037003800,2008-05-27,Female,Service,Yes,21,8,6,2,4,5.6,0.41
fffe32003000360039003600,2008-05-20,Female,Service,No,27,11,12,3,7,8.4,0.74
fffe31003400300030003100,2008-02-03,Female,Product,Yes,42,5,1,3,5,6.5,0.5
fffe33003300350034003300,2008-07-22,Male,Service,Yes,61,5,5,2,3,4.2,0.2
fffe31003800330034003900,2008-08-04,Female,Service,No,22,18,8,3,6,5.6,0.41
fffe32003800370030003200,2008-12-28,Female,Product,No,46,19,0,1,2,4.5,0.28
fffe32003400360035003600,2008-09-27,Female,Service,No,21,17,12,3,8,7.7,0.73
fffe33003400320032003100,2008-05-10,Female,Service,Yes,32,20,11,1,1,1.3,0.02
fffe31003200350035003500,2008-01-30,Male,Product,Yes,32,18,6,2,2,,0.26
fffe3700360035003000,2008-04-17,Male,Product,No,23,12,0,4,8,7.3,0.67
fffe3700330030003000,2008-01-16,Female,Service,Yes,42,17,11,1,4,4.8,0.4
fffe31003900340033003800,2008-01-29,Female,Service,No,51,6,11,2,3,3.2,0.22
fffe31003100360038003900,2008-06-28,Female,Product,Yes,49,3,2,2,,,0.17
fffe31003900310035003500,2008-11-23,Male,Service,Yes,24,4,0,1,3,5.9,
fffe3800350039003000,2008-09-25,Female,Service,No,41,20,10,3,7,6.9,0.55
fffe3600340039003500,2008-03-07,Female,Service,No,50,13,6,2,5,7.3,0.59
fffe31003000370039003700,2008-01-26,Female,Product,No,35,2,8,0,2,4,0.24
fffe32003700380038003200,2008-11-24,Male,Product,Yes,34,8,4,3,5,7.1,0.5
fffe31003300360037003500,2008-05-21,Male,Product,Yes,53,10,6,3,,7.2,0.68
fffe3400300038003300,2008-10-25,Female,Product,Yes,29,20,5,3,4,4.7,0.42
fffe32003400330033003000,2008-10-17,Male,Service,No,52,12,8,1,2,4.3,0.29
fffe32003900330033003400,2008-01-20,Male,Product,No,46,2,5,2,4,5.8,0.4
fffe31003500350030003100,2008-10-23,Female,Service,No,58,15,4,2,5,5.3,0.46
fffe310038003300,2008-12-23,Male,Service,Yes,50,11,4,3,6,7.1,0.52
fffe3100360037003300,2008-09-15,Male,Service,No,39,12,4,2,6,6.8,0.65
fffe31003900370031003800,2008-12-20,Female,Product,No,65,10,9,3,6,7.9,0.64
fffe33003400310031003700,2008-06-29,Male,Service,No,51,16,6,2,5,6.7,0.55
fffe3300370039003000,2008-07-12,Female,Product,Yes,37,1,0,2,4,7.1,
fffe33003000340033003500,2008-07-31,Female,Service,Yes,57,15,2,2,5,7.7,0.66
fffe32003800380037003700,2008-05-30,Male,Service,No,31,4,3,4,8,6.9,0.58
fffe33003400320039003200,2008-05-12,Male,Service,Yes,46,13,8,2,3,4,0.23
fffe33003100340030003500,2008-04-20,Male,Service,Yes,65,13,0,3,5,5.3,0.43
fffe32003000340036003300,2008-12-28,Female,Service,No,58,19,3,3,5,6,0.39
fffe31003300330037003100,2008-04-21,Male,Service,Yes,62,12,9,2,4,5.3,0.31
fffe31003600310033003900,2008-06-13,Female,Service,Yes,26,15,4,2,2,5,0.28
fffe31003800300032003500,2008-08-02,Female,Product,No,44,14,6,2,5,6.8,0.56
fffe32003100320032003800,2008-07-24,Male,Service,No,39,5,8,1,4,6.6,0.53
fffe3800310037003300,2008-10-27,Female,Service,No,45,2,6,2,5,8.1,0.63
fffe32003000350038003400,2008-12-01,Male,Service,No,58,17,10,3,6,,
fffe31003200310035003000,2008-11-02,Female,Product,Yes,52,14,11,2,4,5.7,0.49
fffe3900300039003400,2008-06-24,Female,Service,No,26,1,1,2,5,8.2,0.66
fffe33003100380037003400,2008-03-01,Male,Product,Yes,47,13,10,3,5,6.6,0.64
fffe3800370039003000,2008-10-28,Female,Service,Yes,44,5,7,2,3,,0.32
fffe3900340035003200,2008-04-28,Female,Service,No,61,18,3,3,5,6.3,0.39
fffe31003000330031003500,2008-01-22,Male,Service,Yes,62,16,6,1,1,1,0.09
fffe3800300036003800,2008-05-26,Male,Service,Yes,28,19,11,4,7,7.6,0.56
fffe33003300380032003800,2008-09-28,Female,Service,Yes,42,18,11,3,6,5.3,0.41
fffe32003400320032003100,2008-02-18,Female,Service,No,48,1,9,3,6,7.3,0.53
fffe32003900360037003300,2008-02-06,Female,Service,Yes,24,6,9,3,4,5.8,0.37
fffe31003500340035003600,2008-05-19,Male,Service,No,26,19,12,3,,6.5,0.64
fffe33003100360035003300,2008-03-12,Female,Product,No,64,14,11,3,8,8.2,0.72
fffe3100340031003800,2008-07-02,Female,Service,Yes,60,9,10,3,5,5.5,0.37
fffe32003500360034003600,2008-09-27,Female,Product,Yes,55,10,12,2,2,3.5,0.27
fffe32003000310036003100,2008-04-27,Male,Service,No,48,9,10,3,6,7.4,0.62
fffe3500320038003300,2008-04-13,Female,Product,No,33,1,2,5,9,9.1,0.86
fffe3800310036003100,2008-05-01,Male,Service,No,24,6,12,3,6,7.4,0.64
fffe3800330035003400,2008-07-12,Female,Service,No,26,7,12,1,1,2.9,
fffe31003900360037003500,2008-09-02,Female,Service,Yes,29,15,8,4,7,7.4,0.7
fffe32003400300035003900,2008-09-01,Male,Service,No,42,17,10,2,5,6.7,0.64
fffe3900310034003600,2008-12-13,Female,Service,No,30,12,2,1,4,4.1,0.31
fffe32003400350037003900,2008-09-06,Male,Product,Yes,30,13,12,3,4,4.9,0.42
fffe3800380033003800,2008-09-13,Female,Service,Yes,50,5,7,2,4,6.4,0.43
fffe32003500380032003400,2008-12-19,Male,Service,No,42,3,5,2,5,7.7,0.6
fffe3800360033003500,2008-09-10,Female,Service,No,26,19,7,3,8,9.1,0.84
fffe31003100310033003000,2008-12-18,Female,Product,Yes,61,8,2,1,2,6.7,0.5
fffe360031003700,2008-07-01,Female,Service,Yes,62,11,7,3,5,5.1,0.44
fffe32003800370036003900,2008-05-20,Female,Service,Yes,47,4,7,3,7,7,0.55
fffe31003600350039003100,2008-03-06,Male,Service,Yes,55,17,12,3,5,6.5,0.45
fffe32003000360030003500,2008-04-13,Male,Service,Yes,32,10,0,0,1,0,0
fffe32003900340037003500,2008-09-28,Male,Product,Yes,37,3,5,3,6,4,0.35
fffe33003400340036003200,2008-10-03,Female,Product,Yes,64,5,8,1,2,5.9,0.39
fffe3600360037003800,2008-01-28,Female,Service,Yes,37,1,4,3,4,,0.46
fffe33003100370037003700,2008-08-02,Female,Service,No,45,11,4,2,4,5.5,0.47
fffe32003100390038003000,2008-05-01,Male,Product,Yes,62,13,12,1,2,3.1,0.21
fffe31003600330035003000,2008-10-05,Female,Service,No,53,10,10,3,5,5.6,0.49
fffe31003600360037003600,2008-07-01,Female,Product,No,53,5,1,4,8,8.9,0.76
fffe31003400310030003300,2008-08-25,Female,Service,Yes,65,2,11,2,3,5.1,0.47
fffe33003200310030003900,2008-04-02,Female,Product,Yes,60,14,11,2,4,5.3,0.49
fffe3300310039003400,2008-11-23,Female,Service,No,27,11,6,3,6,8.6,0.72
fffe33003200380036003400,2008-02-25,Female,Service,Yes,30,11,4,1,1,3.4,0.23
fffe32003100390038003500,2008-12-01,Male,Service,No,27,15,8,3,8,8.5,0.8
fffe3300320039003600,2008-06-11,Female,Service,Yes,53,20,5,2,4,5.9,0.41
fffe33003300390035003900,2008-10-18,Female,Service,Yes,53,3,5,2,3,5.7,0.36
fffe32003100310030003900,2008-02-19,Female,Service,No,53,14,0,3,6,5.4,0.43
fffe32003300390031003600,2008-09-19,Male,Service,Yes,50,1,4,3,5,6.3,0.46
fffe3300360032003500,2008-07-04,Male,Service,No,32,3,6,3,4,3.9,0.29
fffe3200360031003500,2008-07-14,Male,Service,No,60,12,10,3,5,7.5,0.54
fffe33003100340036003900,2008-01-08,Male,Service,No,55,10,4,2,4,6.5,0.53
fffe380032003300,2008-10-30,Female,Service,No,21,7,8,1,3,5.9,0.46
fffe3100350036003000,2008-10-13,Male,Product,No,40,14,1,4,7,7.9,0.6
fffe380034003800,2008-11-26,Female,Product,Yes,45,10,11,0,1,3.2,0.11
fffe3600350033003600,2008-02-08,Female,Service,No,59,14,10,3,6,6.7,0.52
fffe31003000370037003200,2008-05-10,Female,Service,Yes,55,8,10,1,3,4.8,0.38
fffe31003900380039003700,2008-08-10,Female,Service,Yes,26,10,7,1,3,5.5,0.39
fffe3100340036003800,2008-09-06,Male,Service,Yes,59,18,1,1,3,,0.33
fffe31003500380038003000,2008-06-06,Female,Product,No,53,12,3,2,5,8.5,0.67
fffe3600330037003500,2008-09-19,Female,Service,Yes,51,4,2,3,,4.7,0.36
fffe32003600350038003100,2008-11-07,Male,Service,No,32,9,6,1,2,1.8,0.12
fffe31003700390036003200,2008-01-31,Female,Service,No,33,4,10,3,4,6.6,0.45
fffe31003800390037003100,2008-03-08,Male,Product,Yes,53,8,1,0,1,0,0
fffe32003500380030003300,2008-04-24,Male,Product,Yes,41,2,6,2,2,4.8,0.25
fffe32003600330038003400,2008-03-17,Female,Service,Yes,35,10,1,1,3,3.6,0.2
fffe32003300300037003900,2008-06-22,Female,Service,No,56,1,4,4,9,9.7,0.86
fffe31003500350039003800,2008-06-24,Female,Product,No,61,3,5,2,5,6.2,0.53
fffe32003900390032003000,2008-01-24,Female,Product,No,45,2,2,2,5,8,0.59
fffe3900330034003600,2008-10-07,Female,Product,Yes,22,13,9,4,8,,0.59
fffe3800350032003100,2008-03-20,Male,Service,Yes,26,7,7,2,,6.2,
fffe33003000330037003100,2008-04-19,Male,Service,Yes,64,6,11,2,5,7.1,0.49
fffe32003700380035003400,2008-11-25,Female,Product,No,37,3,6,4,7,8.1,0.77
fffe32003500390034003500,2008-08-10,Female,Product,No,37,18,1,2,5,6.5,0.51
fffe3500360039003000,2008-09-10,Female,Service,Yes,43,9,8,3,5,5.2,0.34
fffe32003400300030003500,2008-04-06,Female,Product,Yes,22,3,2,0,1,0.8,0.07
fffe31003200330032003000,2008-06-15,Male,Product,Yes,46,17,3,2,3,4.2,0.28
fffe32003600350037003000,2008-07-16,Female,Product,Yes,52,17,4,2,5,6,0.48
fffe31003000330034003600,2008-10-16,Female,Product,No,46,17,4,1,3,4.3,0.23
fffe31003300300032003700,2008-02-26,Male,Service,Yes,36,3,2,1,2,5.1,0.34
fffe32003200310035003800,2008-04-19,Male,Service,Yes,55,9,4,1,3,3.8,0.18
fffe32003800390036003700,2008-04-10,Male,Product,Yes,34,13,12,2,3,5.7,0.39
fffe31003400320030003100,2008-11-26,Male,Service,Yes,60,15,0,2,6,8.7,0.71
fffe31003600390033003900,2008-02-12,Female,Service,No,63,16,0,3,6,7.8,0.59
fffe32003600370033003300,2008-08-28,Female,Service,No,46,1,5,1,2,1.1,0.06
fffe31003900300032003300,2008-01-21,Male,Service,Yes,65,5,11,2,3,4.8,0.25
fffe31003600350033003600,2008-08-02,Female,Service,Yes,33,9,0,1,,5.4,0.43
fffe31003000380033003000,2008-02-09,Female,Service,Yes,54,7,2,1,,3.2,0.17
fffe32003200370030003500,2008-12-28,Male,Service,No,31,1,3,2,5,7.1,0.67
fffe390034003200,2008-02-04,Male,Service,Yes,33,3,12,3,7,,0.66
fffe3800330031003500,2008-08-10,Male,Service,No,51,10,11,3,5,6.8,0.56
fffe32003800330036003800,2008-02-19,Female,Service,No,40,20,12,3,5,4.9,0.38
fffe32003600310030003400,2008-10-29,Male,Service,Yes,25,14,0,0,1,2.5,0.14
fffe31003000310034003700,2008-10-16,Male,Product,No,44,1,9,2,5,4,0.31
fffe32003000350032003900,2008-06-10,Male,Service,No,52,1,8,3,7,7.1,0.63
fffe360031003900,2008-09-08,Male,Service,Yes,65,2,8,1,1,4.8,0.26
fffe3100390034003600,2008-01-08,Female,Service,Yes,64,12,8,3,6,4.9,0.41
fffe32003800380032003400,2008-11-27,Female,Service,Yes,52,20,10,1,2,4.3,0.28
fffe31003000370032003200,2008-08-19,Male,Product,Yes,30,13,7,2,4,4.9,0.29
fffe32003300310033003200,2008-12-03,Male,Service,No,48,14,11,0,1,0.9,0.06
fffe32003300300038003700,2008-01-20,Female,Product,No,29,4,0,3,7,8.6,0.68
fffe3100350037003300,2008-03-28,Male,Product,Yes,63,11,3,2,3,5,0.29
fffe32003600350033003600,2008-09-01,Female,Product,No,49,6,12,0,1,4,0.19
fffe32003300340031003600,2008-12-26,Male,Service,No,21,17,0,2,4,4.9,0.3
fffe32003900340039003200,2008-08-26,Male,Service,No,59,8,7,3,5,5.7,0.5
fffe32003000320034003700,2008-12-18,Female,Service,Yes,58,18,11,4,7,5.7,0.51
fffe33003200390033003700,2008-02-18,Female,Service,Yes,47,20,5,0,1,2.5,0.09
fffe3900310030003100,2008-11-24,Male,Product,No,57,11,3,3,6,,0.53
fffe31003500380036003100,2008-09-24,Male,Product,Yes,40,16,3,2,6,6.7,0.61
fffe31003500320034003000,2008-08-01,Female,Service,Yes,28,18,12,2,4,,0.47
fffe3700390038003500,2008-04-19,Male,Service,No,51,9,0,1,,5.2,0.46
fffe31003200310030003100,2008-09-13,Female,Service,Yes,47,7,7,2,2,3.7,0.29
fffe31003700300030003200,2008-09-23,Female,Service,Yes,54,18,9,2,,1.8,0.03
fffe32003900380039003800,2008-01-31,Male,Service,Yes,30,16,6,1,4,5.6,0.34
fffe32003500320039003800,2008-02-28,Male,Service,No,60,11,0,2,6,6.6,0.57
fffe32003100330030003300,2008-09-06,Male,Service,No,58,6,12,3,,6.4,0.56
fffe31003800370036003800,2008-08-31,Female,Service,No,23,20,1,2,4,5.3,0.47
fffe32003800380037003100,2008-07-25,Female,Service,No,31,20,5,1,3,5.3,0.38
fffe32003900350038003200,2008-04-26,Male,Product,Yes,21,11,2,2,5,6.1,0.55
fffe32003600390033003800,2008-07-11,Female,Service,No,29,1,1,3,6,5.9,0.37
fffe3100350037003600,2008-11-26,Female,Service,Yes,26,16,1,4,7,7.3,0.63
fffe3500320033003200,2008-12-16,Female,Service,Yes,34,4,7,2,4,5.1,0.32
fffe3100370031003400,2008-12-05,Male,Product,Yes,61,3,0,2,4,4.9,0.41
fffe31003000370033003600,2008-11-22,Male,Product,Yes,63,17,10,2,5,,0.37
fffe31003800350035003100,2008-10-01,Male,Product,No,39,10,8,4,7,7.2,0.61
fffe32003700320030003200,2008-07-14,Male,Service,Yes,53,12,12,1,3,6.1,0.47
fffe3800360037003900,2008-05-13,Male,Service,No,37,11,10,1,2,,0.26
fffe3600310030003300,2008-08-29,Male,Product,Yes,52,1,11,2,4,,
fffe32003200310036003400,2008-11-10,Female,Service,Yes,46,12,4,3,8,10,0.91
fffe32003100340030003900,2008-07-09,Male,Service,No,37,14,3,4,9,,1
fffe33003200370031003500,2008-04-04,Female,Service,Yes,60,19,1,2,3,4.2,0.34
fffe33003200380038003600,2008-05-11,Male,Service,Yes,37,11,2,2,4,5.7,0.47
fffe32003400300030003000,2008-05-21,Male,Product,Yes,59,11,7,2,4,6.4,0.44
fffe3100360031003200,2008-04-12,Female,Service,Yes,58,12,7,0,1,3.3,0.19
fffe33003100330033003200,2008-05-13,Female,Product,No,37,11,2,3,6,7.2,0.68
fffe3500320034003300,2008-02-05,Female,Product,Yes,22,1,12,1,3,5.5,0.32
fffe31003300360031003200,2008-01-19,Female,Service,Yes,56,13,5,2,5,5,0.45
fffe31003600310038003600,2008-05-08,Female,Service,No,58,18,12,2,2,4.4,0.27
fffe32003400350033003900,2008-01-02,Female,Service,Yes,49,20,6,0,1,5.2,0.28
